,Address,golddiff,rResult,bResult,rKills,bKills,rBOTLANE_kills,rMIDLANE_kills,rTOPLANE_kills,bBOTLANE_kills,bMIDLANE_kills,bTOPLANE_kills,bMonsters,rMonsters
0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,1105.0,1,0,3,5,0,1,0,0,0,1,1,1
1,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,1105.0,1,0,3,5,1,0,0,0,0,1,1,1
2,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30133?gameHash=2a7ecaf7380e9d89,2252.0,0,1,1,8,0,0,1,1,2,1,1,1
3,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30133?gameHash=2a7ecaf7380e9d89,2252.0,0,1,1,8,1,0,0,1,2,1,1,1
4,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010106?gameHash=4ee943c3b28c3680,3259.0,0,1,1,2,1,0,0,1,1,1,1,1
5,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020035?gameHash=b8637cf4aa7edc70,-908.0,1,0,4,5,0,1,0,0,1,0,1,1
6,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020042?gameHash=2d6a1d82ef0f712f,1042.0,0,1,2,2,1,0,0,1,0,0,1,1
7,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020042?gameHash=2d6a1d82ef0f712f,1042.0,0,1,2,2,0,0,1,1,0,0,1,1
8,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020066?gameHash=5ebe8599510754b7,3312.0,0,1,2,5,0,1,0,2,1,1,1,1
9,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020066?gameHash=5ebe8599510754b7,3312.0,0,1,2,5,0,0,1,2,1,1,1,1
10,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020073?gameHash=ef40a808db5a979c,58.0,1,0,5,4,0,1,0,0,0,1,1,1
11,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020073?gameHash=ef40a808db5a979c,58.0,1,0,5,4,1,0,0,0,0,1,1,1
12,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040016?gameHash=d9538f2bc0c37e0e,1698.0,1,0,2,3,1,0,0,1,1,1,1,2
13,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040061?gameHash=3d6baa0cc755c64b,803.0,0,1,3,3,0,1,0,0,1,1,2,1
14,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040061?gameHash=3d6baa0cc755c64b,803.0,0,1,3,3,1,0,0,0,1,1,2,1
15,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040074?gameHash=4a8f29871aa91c19,-2965.0,1,0,11,5,0,0,1,0,1,0,1,1
16,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040074?gameHash=4a8f29871aa91c19,-2965.0,1,0,11,5,0,1,0,0,1,0,1,1
17,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040074?gameHash=4a8f29871aa91c19,-2965.0,1,0,11,5,1,0,0,0,1,0,1,1
18,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040117?gameHash=50ad455b65d0dc4a,1966.0,0,1,3,6,1,0,0,1,1,1,1,1
19,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040117?gameHash=50ad455b65d0dc4a,1966.0,0,1,3,6,0,0,1,1,1,1,1,1
20,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001070051?gameHash=3ed5ca8c2fcd81cd,-725.0,1,0,2,1,0,0,1,0,0,1,1,1
21,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001070051?gameHash=3ed5ca8c2fcd81cd,-725.0,1,0,2,1,1,0,0,0,0,1,1,1
22,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001070068?gameHash=b1130cf8f9c5e772,3474.0,0,1,2,2,0,1,0,1,0,1,1,1
23,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001090016?gameHash=d4307d5d69dea1fe,-2532.0,1,0,6,3,1,0,0,1,0,1,1,1
24,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001090016?gameHash=d4307d5d69dea1fe,-2532.0,1,0,6,3,0,0,1,1,0,1,1,1
25,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001090016?gameHash=d4307d5d69dea1fe,-2532.0,1,0,6,3,0,1,0,1,0,1,1,1
26,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001080064?gameHash=2cbe38094f0d00e3,-2830.0,1,0,4,2,0,1,0,1,0,1,1,1
27,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001080064?gameHash=2cbe38094f0d00e3,-2830.0,1,0,4,2,0,0,1,1,0,1,1,1
28,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001080064?gameHash=2cbe38094f0d00e3,-2830.0,1,0,4,2,1,0,0,1,0,1,1,1
29,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001080068?gameHash=86b3fe64916e9424,710.0,0,1,2,2,0,0,1,1,1,1,2,1
30,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001080068?gameHash=86b3fe64916e9424,710.0,0,1,2,2,1,0,0,1,1,1,2,1
31,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001080081?gameHash=98a968823226da0e,-423.0,0,1,3,4,1,0,0,0,0,1,1,1
32,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001090100?gameHash=2b3115d7084d0981,2831.0,1,0,6,6,1,0,0,1,1,1,1,1
33,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001090100?gameHash=2b3115d7084d0981,2831.0,1,0,6,6,0,0,1,1,1,1,1,1
34,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001080179?gameHash=31030c79dfcbecd4,4331.0,0,1,1,7,1,0,0,2,0,2,1,1
35,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001080228?gameHash=390ff59be55613a0,857.0,1,0,4,3,1,0,0,1,1,1,1,1
36,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001190046?gameHash=a5ac7b41ef215beb,-4115.0,1,0,9,4,1,0,0,0,1,0,1,1
37,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001180104?gameHash=a48365f487fb1750,1786.0,1,0,5,6,0,0,1,1,0,0,1,1
38,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001180104?gameHash=a48365f487fb1750,1786.0,1,0,5,6,1,0,0,1,0,0,1,1
39,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001200067?gameHash=b9e59980115f03d2,1266.0,1,0,2,5,0,0,1,1,0,1,2,1
40,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001200067?gameHash=b9e59980115f03d2,1266.0,1,0,2,5,1,0,0,1,0,1,2,1
41,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001210086?gameHash=80e7bfda914fd0c9,117.0,1,0,3,3,0,0,1,0,1,1,2,1
42,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001210086?gameHash=80e7bfda914fd0c9,117.0,1,0,3,3,0,1,0,0,1,1,2,1
43,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001210086?gameHash=80e7bfda914fd0c9,117.0,1,0,3,3,1,0,0,0,1,1,2,1
44,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230143?gameHash=4ff786778f478000,-4638.0,1,0,9,4,0,0,1,1,0,1,1,1
45,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230143?gameHash=4ff786778f478000,-4638.0,1,0,9,4,1,0,0,1,0,1,1,1
46,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230143?gameHash=4ff786778f478000,-4638.0,1,0,9,4,0,1,0,1,0,1,1,1
47,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230143?gameHash=4ff786778f478000,-4638.0,1,0,9,4,1,0,0,1,0,1,1,1
48,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1,1980.0,1,0,1,4,0,0,1,1,1,1,1,1
49,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1,1980.0,1,0,1,4,1,0,0,1,1,1,1,1
50,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230235?gameHash=82225baf029a31c7,3617.0,0,1,2,7,1,0,0,1,1,1,1,1
51,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230235?gameHash=82225baf029a31c7,3617.0,0,1,2,7,0,0,1,1,1,1,1,1
52,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230243?gameHash=55d98f5310ec170a,798.0,0,1,3,4,1,0,0,1,1,1,1,1
53,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230243?gameHash=55d98f5310ec170a,798.0,0,1,3,4,0,0,1,1,1,1,1,1
54,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001250008?gameHash=f3b59b7b3345ab4c,7399.0,0,1,2,6,1,0,0,1,2,1,1,1
55,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001250040?gameHash=0b2f5db5a1e87c90,2630.0,1,0,3,6,0,0,1,1,0,1,1,1
56,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001250040?gameHash=0b2f5db5a1e87c90,2630.0,1,0,3,6,1,0,0,1,0,1,1,1
57,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001250054?gameHash=5b02452b53c7b6bc,-370.0,1,0,2,1,1,0,0,1,0,1,1,1
58,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001250075?gameHash=fefc7dd282d9e0fa,-374.0,0,1,6,5,0,1,0,0,0,1,1,1
59,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001250075?gameHash=fefc7dd282d9e0fa,-374.0,0,1,6,5,1,0,0,0,0,1,1,1
60,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001250106?gameHash=672a4fa9b979d6dd,1487.0,0,1,2,5,1,0,0,1,0,1,1,1
61,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001260018?gameHash=c3ec23394a795120,3889.0,0,1,1,5,1,0,0,2,2,1,1,1
62,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001260018?gameHash=c3ec23394a795120,3889.0,0,1,1,5,0,0,1,2,2,1,1,1
63,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001260018?gameHash=c3ec23394a795120,3889.0,0,1,1,5,0,0,1,2,2,1,1,1
64,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001260029?gameHash=275ed6142ee32d7c,1905.0,0,1,2,2,1,0,0,1,1,1,1,1
65,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001260029?gameHash=275ed6142ee32d7c,1905.0,0,1,2,2,0,0,1,1,1,1,1,1
66,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001260045?gameHash=e1589c25acb7a1f3,1358.0,1,0,1,1,0,0,1,1,1,1,1,1
67,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001260089?gameHash=7505e3c372fdf91f,2276.0,1,0,2,1,0,0,1,2,2,1,1,1
68,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001260089?gameHash=7505e3c372fdf91f,2276.0,1,0,2,1,1,0,0,2,2,1,1,1
69,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001280047?gameHash=afb46527445584c1,-663.0,1,0,8,4,0,1,0,1,0,1,1,1
70,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001280054?gameHash=81607d39cb296bc7,4348.0,0,1,2,4,0,0,1,1,1,2,2,1
71,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001280054?gameHash=81607d39cb296bc7,4348.0,0,1,2,4,1,0,0,1,1,2,2,1
72,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001280062?gameHash=69fe7bdd0207d7e7,-1483.0,1,0,1,2,0,0,1,1,0,1,1,1
73,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001280062?gameHash=69fe7bdd0207d7e7,-1483.0,1,0,1,2,0,1,0,1,0,1,1,1
74,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001280062?gameHash=69fe7bdd0207d7e7,-1483.0,1,0,1,2,1,0,0,1,0,1,1,1
75,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001280071?gameHash=da598591672fec8b,-4607.0,1,0,6,2,0,0,1,0,0,1,1,2
76,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001280071?gameHash=da598591672fec8b,-4607.0,1,0,6,2,1,0,0,0,0,1,1,2
77,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001280081?gameHash=252e240b129bc2e4,3039.0,0,1,4,12,1,0,0,1,2,1,1,1
78,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001280081?gameHash=252e240b129bc2e4,3039.0,0,1,4,12,0,0,1,1,2,1,1,1
79,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001280102?gameHash=57715cecf3d8192e,7398.0,0,1,6,11,0,0,1,1,1,1,1,1
80,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001110014?gameHash=18717893b9762729,-770.0,0,1,3,4,0,1,0,2,0,1,1,1
81,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001110014?gameHash=18717893b9762729,-770.0,0,1,3,4,1,0,0,2,0,1,1,1
82,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001110014?gameHash=18717893b9762729,-770.0,0,1,3,4,0,0,1,2,0,1,1,1
83,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001110014?gameHash=18717893b9762729,-770.0,0,1,3,4,0,0,1,2,0,1,1,1
84,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100015?gameHash=a2126b50b67efa95,2888.0,0,1,4,9,1,0,0,1,1,1,1,1
85,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100015?gameHash=a2126b50b67efa95,2888.0,0,1,4,9,0,0,1,1,1,1,1,1
86,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100016?gameHash=28bb334af8cea20e,-2152.0,1,0,1,1,1,0,0,1,0,2,1,1
87,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100016?gameHash=28bb334af8cea20e,-2152.0,1,0,1,1,0,1,0,1,0,2,1,1
88,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100016?gameHash=28bb334af8cea20e,-2152.0,1,0,1,1,0,1,0,1,0,2,1,1
89,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100016?gameHash=28bb334af8cea20e,-2152.0,1,0,1,1,1,0,0,1,0,2,1,1
90,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100016?gameHash=28bb334af8cea20e,-2152.0,1,0,1,1,0,0,1,1,0,2,1,1
91,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100017?gameHash=96180cadbba3065d,-8398.0,1,0,13,4,1,0,0,0,0,2,1,1
92,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100017?gameHash=96180cadbba3065d,-8398.0,1,0,13,4,0,1,0,0,0,2,1,1
93,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100017?gameHash=96180cadbba3065d,-8398.0,1,0,13,4,0,1,0,0,0,2,1,1
94,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100017?gameHash=96180cadbba3065d,-8398.0,1,0,13,4,1,0,0,0,0,2,1,1
95,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100017?gameHash=96180cadbba3065d,-8398.0,1,0,13,4,0,0,1,0,0,2,1,1
96,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100017?gameHash=96180cadbba3065d,-8398.0,1,0,13,4,1,0,0,0,0,2,1,1
97,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100064?gameHash=c725a2bc09955c4d,3359.0,0,1,1,1,0,0,1,1,1,1,1,1
98,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100073?gameHash=9c00db0fa33f787b,2937.0,0,1,2,5,0,0,1,0,0,1,1,1
99,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100073?gameHash=9c00db0fa33f787b,2937.0,0,1,2,5,1,0,0,0,0,1,1,1
100,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001110095?gameHash=5c5183eed3a2f4cf,494.0,1,0,7,7,0,0,1,1,0,0,1,1
101,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001110095?gameHash=5c5183eed3a2f4cf,494.0,1,0,7,7,1,0,0,1,0,0,1,1
102,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001110095?gameHash=5c5183eed3a2f4cf,494.0,1,0,7,7,0,1,0,1,0,0,1,1
103,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001110098?gameHash=5859e05051fdabbe,-4953.0,1,0,10,6,0,1,0,1,0,0,1,1
104,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001110098?gameHash=5859e05051fdabbe,-4953.0,1,0,10,6,1,0,0,1,0,0,1,1
105,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001110120?gameHash=218d238cb0508c6d,3556.0,0,1,4,7,0,0,1,1,1,1,1,1
106,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100107?gameHash=82c0f161ad6c0621,1784.0,1,0,1,2,1,0,0,2,2,1,2,1
107,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100107?gameHash=82c0f161ad6c0621,1784.0,1,0,1,2,0,0,1,2,2,1,2,1
108,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100107?gameHash=82c0f161ad6c0621,1784.0,1,0,1,2,0,0,1,2,2,1,2,1
109,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100121?gameHash=80fdddeaa8260cbd,-4740.0,1,0,5,1,0,0,1,1,1,1,1,2
110,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100121?gameHash=80fdddeaa8260cbd,-4740.0,1,0,5,1,1,0,0,1,1,1,1,2
111,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100121?gameHash=80fdddeaa8260cbd,-4740.0,1,0,5,1,0,1,0,1,1,1,1,2
112,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001100121?gameHash=80fdddeaa8260cbd,-4740.0,1,0,5,1,1,0,0,1,1,1,1,2
113,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001330099?gameHash=646c24c3ad1d8059,3823.0,0,1,7,11,0,1,0,0,1,2,1,1
114,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001330099?gameHash=646c24c3ad1d8059,3823.0,0,1,7,11,0,0,1,0,1,2,1,1
115,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001330099?gameHash=646c24c3ad1d8059,3823.0,0,1,7,11,1,0,0,0,1,2,1,1
116,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001360089?gameHash=c4175cd4fbc1c50c,-3406.0,1,0,11,8,0,0,1,1,1,1,1,1
117,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001360089?gameHash=c4175cd4fbc1c50c,-3406.0,1,0,11,8,1,0,0,1,1,1,1,1
118,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001360089?gameHash=c4175cd4fbc1c50c,-3406.0,1,0,11,8,0,1,0,1,1,1,1,1
119,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,5447.0,0,1,6,6,1,0,0,1,1,1,1,1
120,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370026?gameHash=d55a4a403211f35e,-3306.0,1,0,9,2,0,0,1,1,1,1,1,1
121,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370026?gameHash=d55a4a403211f35e,-3306.0,1,0,9,2,1,0,0,1,1,1,1,1
122,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370026?gameHash=d55a4a403211f35e,-3306.0,1,0,9,2,0,0,1,1,1,1,1,1
123,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001520083?gameHash=86d4c628a9babfbb,-7267.0,1,0,8,3,0,0,1,1,0,1,1,1
124,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001520083?gameHash=86d4c628a9babfbb,-7267.0,1,0,8,3,1,0,0,1,0,1,1,1
125,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001520083?gameHash=86d4c628a9babfbb,-7267.0,1,0,8,3,0,0,1,1,0,1,1,1
126,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001520083?gameHash=86d4c628a9babfbb,-7267.0,1,0,8,3,0,1,0,1,0,1,1,1
127,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001520097?gameHash=bc715e5ce8216066,1695.0,1,0,2,4,0,0,1,1,1,2,1,2
128,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001520097?gameHash=bc715e5ce8216066,1695.0,1,0,2,4,1,0,0,1,1,2,1,2
129,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001520097?gameHash=bc715e5ce8216066,1695.0,1,0,2,4,0,0,1,1,1,2,1,2
130,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001510104?gameHash=fdbda4f42ae325fa,-9.0,1,0,3,4,1,0,0,1,1,1,1,1
131,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001510104?gameHash=fdbda4f42ae325fa,-9.0,1,0,3,4,0,0,1,1,1,1,1,1
132,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001510104?gameHash=fdbda4f42ae325fa,-9.0,1,0,3,4,0,1,0,1,1,1,1,1
133,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001510104?gameHash=fdbda4f42ae325fa,-9.0,1,0,3,4,1,0,0,1,1,1,1,1
134,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001510120?gameHash=94f4e7ae4539dfea,2619.0,0,1,4,9,0,1,0,1,2,1,2,1
135,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001510120?gameHash=94f4e7ae4539dfea,2619.0,0,1,4,9,1,0,0,1,2,1,2,1
136,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001510120?gameHash=94f4e7ae4539dfea,2619.0,0,1,4,9,0,0,1,1,2,1,2,1
137,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001510120?gameHash=94f4e7ae4539dfea,2619.0,0,1,4,9,0,0,1,1,2,1,2,1
138,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001520261?gameHash=97fcbbf11e0f4627,430.0,1,0,3,5,1,0,0,1,0,1,1,1
139,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001520261?gameHash=97fcbbf11e0f4627,430.0,1,0,3,5,0,0,1,1,0,1,1,1
140,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001520261?gameHash=97fcbbf11e0f4627,430.0,1,0,3,5,0,0,1,1,0,1,1,1
141,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001520271?gameHash=33bf9fbb8b079c41,-1178.0,1,0,5,7,0,1,0,1,0,1,1,2
142,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001520271?gameHash=33bf9fbb8b079c41,-1178.0,1,0,5,7,0,0,1,1,0,1,1,2
143,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001520271?gameHash=33bf9fbb8b079c41,-1178.0,1,0,5,7,0,1,0,1,0,1,1,2
144,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001520271?gameHash=33bf9fbb8b079c41,-1178.0,1,0,5,7,1,0,0,1,0,1,1,2
145,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001510200?gameHash=4d4871d0e68e336e,7901.0,0,1,1,7,0,0,1,1,2,2,2,1
146,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001510217?gameHash=2ff30f937b0fc345,1362.0,1,0,4,2,1,0,0,1,2,1,2,2
147,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001510217?gameHash=2ff30f937b0fc345,1362.0,1,0,4,2,0,0,1,1,2,1,2,2
148,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001510259?gameHash=62fab746a07b620c,426.0,1,0,3,6,0,1,0,1,1,1,1,2
149,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001510259?gameHash=62fab746a07b620c,426.0,1,0,3,6,1,0,0,1,1,1,1,2
150,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001540011?gameHash=1e99c74be46f5d70,-331.0,0,1,1,3,0,0,1,1,0,0,1,1
151,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001540011?gameHash=1e99c74be46f5d70,-331.0,0,1,1,3,0,0,1,1,0,0,1,1
152,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001540069?gameHash=10f003b98fed519c,-4346.0,0,1,8,1,1,0,0,0,0,1,1,1
153,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001540069?gameHash=10f003b98fed519c,-4346.0,0,1,8,1,0,0,1,0,0,1,1,1
154,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001540069?gameHash=10f003b98fed519c,-4346.0,0,1,8,1,1,0,0,0,0,1,1,1
155,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001540106?gameHash=b1ead01742931c7b,-898.0,0,1,2,2,0,0,1,1,0,0,1,1
156,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001540106?gameHash=b1ead01742931c7b,-898.0,0,1,2,2,1,0,0,1,0,0,1,1
157,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001560037?gameHash=d4d1fd94568047ab,-4452.0,1,0,10,8,0,1,0,1,0,2,1,3
158,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001560037?gameHash=d4d1fd94568047ab,-4452.0,1,0,10,8,0,0,1,1,0,2,1,3
159,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001560037?gameHash=d4d1fd94568047ab,-4452.0,1,0,10,8,0,0,1,1,0,2,1,3
160,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001560037?gameHash=d4d1fd94568047ab,-4452.0,1,0,10,8,1,0,0,1,0,2,1,3
